word,count_1996,count_2024,freq_1996,freq_2024,log_ratio_2024_vs_1996
oppenheim,0,1,0.00000000,0.00000334,0.000003
oppenheimer,0,1,0.00000000,0.00000334,0.000003
oppo,0,1,0.00000000,0.00000334,0.000003
opponents,0,4,0.00000000,0.00001335,0.000013
opportunities,0,187,0.00000000,0.00062420,0.000624
opportunity,0,253,0.00000000,0.00084451,0.000844
opposed,0,5,0.00000000,0.00001669,0.000017
opposing,0,2,0.00000000,0.00000668,0.000007
opposition,0,6,0.00000000,0.00002003,0.000020
oppressed,0,1,0.00000000,0.00000334,0.000003
oppression,0,3,0.00000000,0.00001001,0.000010
ops,0,1,0.00000000,0.00000334,0.000003
optic,0,6,0.00000000,0.00002003,0.000020
optical,2,136,0.00052288,0.00045397,-0.000069
optics,6,57,0.00156863,0.00019027,-0.001377
optimal,1,23,0.00026144,0.00007677,-0.000185
optimality,0,7,0.00000000,0.00002337,0.000023
optimization,6,164,0.00156863,0.00054743,-0.001020
optimizations,0,1,0.00000000,0.00000334,0.000003
optimize,0,15,0.00000000,0.00005007,0.000050
optimized,0,4,0.00000000,0.00001335,0.000013
optimizing,0,6,0.00000000,0.00002003,0.000020
optimum,0,4,0.00000000,0.00001335,0.000013
opting,0,1,0.00000000,0.00000334,0.000003
option,0,20,0.00000000,0.00006676,0.000067
optional,0,22,0.00000000,0.00007344,0.000073
options,2,49,0.00052288,0.00016356,-0.000359
optiprereq,1,0,0.00026144,0.00000000,-0.000261
optml,0,1,0.00000000,0.00000334,0.000003
optoelectronic,0,3,0.00000000,0.00001001,0.000010
optoelectronics,0,6,0.00000000,0.00002003,0.000020
optogenetics,0,3,0.00000000,0.00001001,0.000010
opvs,0,2,0.00000000,0.00000668,0.000007
oracle,0,1,0.00000000,0.00000334,0.000003
oracles,0,1,0.00000000,0.00000334,0.000003
oral,0,302,0.00000000,0.00100807,0.001008
orally,0,7,0.00000000,0.00002337,0.000023
oratorio,0,1,0.00000000,0.00000334,0.000003
oratorios,0,1,0.00000000,0.00000334,0.000003
oratory,0,1,0.00000000,0.00000334,0.000003
orbifolds,0,1,0.00000000,0.00000334,0.000003
orbit,0,7,0.00000000,0.00002337,0.000023
orbital,0,14,0.00000000,0.00004673,0.000047
orbitals,0,2,0.00000000,0.00000668,0.000007
orbits,0,3,0.00000000,0.00001001,0.000010
orc,0,3,0.00000000,0.00001001,0.000010
orchestra,0,5,0.00000000,0.00001669,0.000017
orchestral,0,1,0.00000000,0.00000334,0.000003
orchestration,0,2,0.00000000,0.00000668,0.000007
order,2,74,0.00052288,0.00024701,-0.000276
ordered,0,1,0.00000000,0.00000334,0.000003
ordering,0,4,0.00000000,0.00001335,0.000013
orders,0,4,0.00000000,0.00001335,0.000013
ordinal,0,2,0.00000000,0.00000668,0.000007
ordinals,0,2,0.00000000,0.00000668,0.000007
ordinarily,0,3,0.00000000,0.00001001,0.000010
ordinary,0,26,0.00000000,0.00008679,0.000087
ordinates,0,1,0.00000000,0.00000334,0.000003
ore,1,0,0.00026144,0.00000000,-0.000261
ores,0,4,0.00000000,0.00001335,0.000013
organ,0,7,0.00000000,0.00002337,0.000023
organelles,0,1,0.00000000,0.00000334,0.000003
organic,5,95,0.00130719,0.00031711,-0.000989
organism,0,1,0.00000000,0.00000334,0.000003
organismal,0,2,0.00000000,0.00000668,0.000007
organisms,0,14,0.00000000,0.00004673,0.000047
organization,7,139,0.00183007,0.00046398,-0.001365
organizational,4,100,0.00104575,0.00033380,-0.000711
organizations,4,106,0.00104575,0.00035383,-0.000691
organize,0,2,0.00000000,0.00000668,0.000007
organized,0,63,0.00000000,0.00021029,0.000210
organizers,0,2,0.00000000,0.00000668,0.000007
organizing,0,16,0.00000000,0.00005341,0.000053
organoid,0,8,0.00000000,0.00002670,0.000027
organoids,0,5,0.00000000,0.00001669,0.000017
organometallic,1,7,0.00026144,0.00002337,-0.000238
organotransition,0,1,0.00000000,0.00000334,0.000003
organs,0,12,0.00000000,0.00004006,0.000040
orient,0,1,0.00000000,0.00000334,0.000003
orientalism,1,2,0.00026144,0.00000668,-0.000255
orientalist,0,1,0.00000000,0.00000334,0.000003
orientation,0,4,0.00000000,0.00001335,0.000013
oriented,1,27,0.00026144,0.00009013,-0.000171
origami,0,5,0.00000000,0.00001669,0.000017
origin,1,22,0.00026144,0.00007344,-0.000188
original,0,120,0.00000000,0.00040056,0.000400
originally,0,1,0.00000000,0.00000334,0.000003
originate,0,4,0.00000000,0.00001335,0.000013
originated,0,4,0.00000000,0.00001335,0.000013
origins,1,44,0.00026144,0.00014687,-0.000115
orlikowski,0,3,0.00000000,0.00001001,0.000010
orlin,0,3,0.00000000,0.00001001,0.000010
orloff,0,2,0.00000000,0.00000668,0.000007
ormerod,0,4,0.00000000,0.00001335,0.000013
orogenic,0,2,0.00000000,0.00000668,0.000007
orphanides,0,1,0.00000000,0.00000334,0.000003
orthodoxies,0,1,0.00000000,0.00000334,0.000003
orthodoxy,0,1,0.00000000,0.00000334,0.000003
orthographic,0,2,0.00000000,0.00000668,0.000007
orthopedic,0,4,0.00000000,0.00001335,0.000013
orthoses,0,1,0.00000000,0.00000334,0.000003
ortiz,0,6,0.00000000,0.00002003,0.000020
oscar,0,3,0.00000000,0.00001001,0.000010
oscillating,0,1,0.00000000,0.00000334,0.000003
oscillation,0,3,0.00000000,0.00001001,0.000010
oscillations,0,8,0.00000000,0.00002670,0.000027
oscillator,0,6,0.00000000,0.00002003,0.000020
oscillators,0,6,0.00000000,0.00002003,0.000020
oscillatory,0,1,0.00000000,0.00000334,0.000003
oscilloscopes,0,1,0.00000000,0.00000334,0.000003
osmosis,0,1,0.00000000,0.00000334,0.000003
osmotic,0,4,0.00000000,0.00001335,0.000013
osteoporosis,0,4,0.00000000,0.00001335,0.000013
osterman,0,1,0.00000000,0.00000334,0.000003
otfts,0,2,0.00000000,0.00000668,0.000007
othello,0,1,0.00000000,0.00000334,0.000003
other,1,397,0.00026144,0.00132518,0.001063
others,0,78,0.00000000,0.00026036,0.000260
otherwise,0,124,0.00000000,0.00041391,0.000414
otis,1,0,0.00026144,0.00000000,-0.000261
ottoman,0,4,0.00000000,0.00001335,0.000013
ought,0,1,0.00000000,0.00000334,0.000003
oulipian,0,1,0.00000000,0.00000334,0.000003
our,4,69,0.00104575,0.00023032,-0.000815
ourselves,0,2,0.00000000,0.00000668,0.000007
out,0,60,0.00000000,0.00020028,0.000200
outbound,0,1,0.00000000,0.00000334,0.000003
outbreak,0,3,0.00000000,0.00001001,0.000010
outcome,0,4,0.00000000,0.00001335,0.000013
outcomes,0,36,0.00000000,0.00012017,0.000120
outdoor,0,3,0.00000000,0.00001001,0.000010
outdoors,0,2,0.00000000,0.00000668,0.000007
outer,0,6,0.00000000,0.00002003,0.000020
outflows,0,1,0.00000000,0.00000334,0.000003
outlaws,0,1,0.00000000,0.00000334,0.000003
outline,0,9,0.00000000,0.00003004,0.000030
outlined,0,1,0.00000000,0.00000334,0.000003
outlines,0,4,0.00000000,0.00001335,0.000013
outlining,0,2,0.00000000,0.00000668,0.000007
outlook,0,2,0.00000000,0.00000668,0.000007
outperforms,0,4,0.00000000,0.00001335,0.000013
output,0,20,0.00000000,0.00006676,0.000067
outputs,0,4,0.00000000,0.00001335,0.000013
outreach,0,3,0.00000000,0.00001001,0.000010
outs,0,1,0.00000000,0.00000334,0.000003
outside,0,50,0.00000000,0.00016690,0.000167
outsourcing,0,2,0.00000000,0.00000668,0.000007
outstanding,0,2,0.00000000,0.00000668,0.000007
outward,0,1,0.00000000,0.00000334,0.000003
ovchinnikov,0,1,0.00000000,0.00000334,0.000003
over,0,120,0.00000000,0.00040056,0.000400
overall,0,14,0.00000000,0.00004673,0.000047
overarching,0,1,0.00000000,0.00000334,0.000003
overcoat,0,1,0.00000000,0.00000334,0.000003
overcome,0,7,0.00000000,0.00002337,0.000023
overcoming,0,2,0.00000000,0.00000668,0.000007
overconfidence,0,1,0.00000000,0.00000334,0.000003
overfishing,0,2,0.00000000,0.00000668,0.000007
overfitting,0,4,0.00000000,0.00001335,0.000013
overhunting,0,2,0.00000000,0.00000668,0.000007
overlap,0,1,0.00000000,0.00000334,0.000003
overlapping,0,5,0.00000000,0.00001669,0.000017
overlay,0,1,0.00000000,0.00000334,0.000003
overload,0,1,0.00000000,0.00000334,0.000003
overlooked,0,1,0.00000000,0.00000334,0.000003
overly,0,1,0.00000000,0.00000334,0.000003
overparametrization,0,1,0.00000000,0.00000334,0.000003
overreflection,0,1,0.00000000,0.00000334,0.000003
overseas,0,1,0.00000000,0.00000334,0.000003
overseer,0,1,0.00000000,0.00000334,0.000003
oversight,0,1,0.00000000,0.00000334,0.000003
oversized,0,1,0.00000000,0.00000334,0.000003
oversubscribed,0,1,0.00000000,0.00000334,0.000003
overt,0,2,0.00000000,0.00000668,0.000007
overthrow,0,1,0.00000000,0.00000334,0.000003
overturning,0,1,0.00000000,0.00000334,0.000003
overview,0,114,0.00000000,0.00038053,0.000380
owe,0,1,0.00000000,0.00000334,0.000003
owl,0,2,0.00000000,0.00000668,0.000007
own,0,128,0.00000000,0.00042726,0.000427
owner,0,1,0.00000000,0.00000334,0.000003
owners,0,3,0.00000000,0.00001001,0.000010
ownership,0,9,0.00000000,0.00003004,0.000030
oxford,0,1,0.00000000,0.00000334,0.000003
oxic,0,1,0.00000000,0.00000334,0.000003
oxidation,3,4,0.00078431,0.00001335,-0.000771
oxide,0,2,0.00000000,0.00000668,0.000007
oximetry,0,1,0.00000000,0.00000334,0.000003
oxygen,0,8,0.00000000,0.00002670,0.000027
oye,0,1,0.00000000,0.00000334,0.000003
ozdaglar,0,3,0.00000000,0.00001001,0.000010
ozeki,0,1,0.00000000,0.00000334,0.000003
ozone,1,6,0.00026144,0.00002003,-0.000241
ozuch,0,1,0.00000000,0.00000334,0.000003
p1,0,7,0.00000000,0.00002337,0.000023
pablo,0,2,0.00000000,0.00000668,0.000007
pac,0,1,0.00000000,0.00000334,0.000003
pace,0,6,0.00000000,0.00002003,0.000020
paced,0,11,0.00000000,0.00003672,0.000037
pacific,0,3,0.00000000,0.00001001,0.000010
package,0,1,0.00000000,0.00000334,0.000003
packaged,0,2,0.00000000,0.00000668,0.000007
packages,0,5,0.00000000,0.00001669,0.000017
packet,0,2,0.00000000,0.00000668,0.000007
packets,0,4,0.00000000,0.00001335,0.000013
packing,0,7,0.00000000,0.00002337,0.000023
padera,0,3,0.00000000,0.00001001,0.000010
padilla,0,4,0.00000000,0.00001335,0.000013
paganism,0,1,0.00000000,0.00000334,0.000003
page,0,11,0.00000000,0.00003672,0.000037
pages,0,2,0.00000000,0.00000668,0.000007
paid,0,7,0.00000000,0.00002337,0.000023
paik,0,3,0.00000000,0.00001001,0.000010
pain,0,5,0.00000000,0.00001669,0.000017
paine,0,2,0.00000000,0.00000668,0.000007
painting,0,10,0.00000000,0.00003338,0.000033
pair,0,5,0.00000000,0.00001669,0.000017
paired,0,9,0.00000000,0.00003004,0.000030
pairings,0,2,0.00000000,0.00000668,0.000007
pairs,0,2,0.00000000,0.00000668,0.000007
pakistan,0,2,0.00000000,0.00000668,0.000007
palace,0,1,0.00000000,0.00000334,0.000003
palacios,0,7,0.00000000,0.00002337,0.000023
palaeontology,0,5,0.00000000,0.00001669,0.000017
paleo,0,1,0.00000000,0.00000334,0.000003
paleoceanography,3,5,0.00078431,0.00001669,-0.000767
paleoclimate,0,1,0.00000000,0.00000334,0.000003
paleoclimatic,1,0,0.00026144,0.00000000,-0.000261
paleoclimatology,0,1,0.00000000,0.00000334,0.000003
paleoenvironments,0,2,0.00000000,0.00000668,0.000007
paleomagnetic,0,1,0.00000000,0.00000334,0.000003
paleomagnetism,0,3,0.00000000,0.00001001,0.000010
paleontological,0,2,0.00000000,0.00000668,0.000007
palestine,0,3,0.00000000,0.00001001,0.000010
palestinian,0,2,0.00000000,0.00000668,0.000007
palestinians,0,1,0.00000000,0.00000334,0.000003
palm,0,2,0.00000000,0.00000668,0.000007
palmer,0,2,0.00000000,0.00000668,0.000007
palynological,0,1,0.00000000,0.00000334,0.000003
pan,0,1,0.00000000,0.00000334,0.000003
pancreatic,0,3,0.00000000,0.00001001,0.000010
pandemic,0,11,0.00000000,0.00003672,0.000037
pandemics,0,2,0.00000000,0.00000668,0.000007
panel,0,19,0.00000000,0.00006342,0.000063
panels,0,14,0.00000000,0.00004673,0.000047
panhellenic,0,1,0.00000000,0.00000334,0.000003
pankratius,0,1,0.00000000,0.00000334,0.000003
panoply,0,1,0.00000000,0.00000334,0.000003
pantheon,0,1,0.00000000,0.00000334,0.000003
paper,1,99,0.00026144,0.00033046,0.000069
papers,1,84,0.00026144,0.00028039,0.000019
papyrus,0,2,0.00000000,0.00000668,0.000007
par,0,7,0.00000000,0.00002337,0.000023
parabolic,0,7,0.00000000,0.00002337,0.000023
paradigm,0,7,0.00000000,0.00002337,0.000023
paradigms,1,12,0.00026144,0.00004006,-0.000221
paradise,0,1,0.00000000,0.00000334,0.000003
paradiso,0,3,0.00000000,0.00001001,0.000010
paradox,1,6,0.00026144,0.00002003,-0.000241
paradoxes,0,5,0.00000000,0.00001669,0.000017
paragraph,0,3,0.00000000,0.00001001,0.000010
parallel,2,32,0.00052288,0.00010682,-0.000416
parallellism,0,1,0.00000000,0.00000334,0.000003
paramagnetic,0,1,0.00000000,0.00000334,0.000003
paramedicine,0,1,0.00000000,0.00000334,0.000003
parameter,1,20,0.00026144,0.00006676,-0.000195
parameterization,0,2,0.00000000,0.00000668,0.000007
parameterized,0,1,0.00000000,0.00000334,0.000003
parameters,1,17,0.00026144,0.00005675,-0.000205
parametric,0,18,0.00000000,0.00006008,0.000060
parametrically,0,3,0.00000000,0.00001001,0.000010
parametrized,0,1,0.00000000,0.00000334,0.000003
parasitics,0,1,0.00000000,0.00000334,0.000003
parathyroid,0,2,0.00000000,0.00000668,0.000007
parchment,0,2,0.00000000,0.00000668,0.000007
parenteral,0,4,0.00000000,0.00001335,0.000013
parents,0,4,0.00000000,0.00001335,0.000013
paris,0,6,0.00000000,0.00002003,0.000020
parity,0,4,0.00000000,0.00001335,0.000013
park,0,1,0.00000000,0.00000334,0.000003
parker,0,4,0.00000000,0.00001335,0.000013
parkinson,0,3,0.00000000,0.00001001,0.000010
parks,0,6,0.00000000,0.00002003,0.000020
parrilo,0,3,0.00000000,0.00001001,0.000010
parsimonious,0,1,0.00000000,0.00000334,0.000003
parsing,0,7,0.00000000,0.00002337,0.000023
parsons,0,1,0.00000000,0.00000334,0.000003
part,0,59,0.00000000,0.00019694,0.000197
partial,2,130,0.00052288,0.00043394,-0.000089
partially,0,5,0.00000000,0.00001669,0.000017
participant,0,5,0.00000000,0.00001669,0.000017
participants,0,42,0.00000000,0.00014020,0.000140
participate,0,53,0.00000000,0.00017691,0.000177
participated,0,1,0.00000000,0.00000334,0.000003
participating,0,58,0.00000000,0.00019360,0.000194
participation,0,86,0.00000000,0.00028707,0.000287
participatory,0,22,0.00000000,0.00007344,0.000073
particle,4,74,0.00104575,0.00024701,-0.000798
particles,0,23,0.00000000,0.00007677,0.000077
particular,0,256,0.00000000,0.00085452,0.000854
particularities,0,2,0.00000000,0.00000668,0.000007
particularly,0,47,0.00000000,0.00015689,0.000157
particulars,0,2,0.00000000,0.00000668,0.000007
particulate,0,3,0.00000000,0.00001001,0.000010
parties,0,10,0.00000000,0.00003338,0.000033
partisan,0,1,0.00000000,0.00000334,0.000003
partitions,0,2,0.00000000,0.00000668,0.000007
partner,0,13,0.00000000,0.00004339,0.000043
partnering,0,1,0.00000000,0.00000334,0.000003
partners,0,22,0.00000000,0.00007344,0.000073
partnership,0,5,0.00000000,0.00001669,0.000017
partnerships,0,6,0.00000000,0.00002003,0.000020
parts,0,27,0.00000000,0.00009013,0.000090
party,0,6,0.00000000,0.00002003,0.000020
parzygnat,0,2,0.00000000,0.00000668,0.000007
pascal,0,1,0.00000000,0.00000334,0.000003
pass,0,3,0.00000000,0.00001001,0.000010
passage,0,3,0.00000000,0.00001001,0.000010
passages,0,2,0.00000000,0.00000668,0.000007
passenger,0,2,0.00000000,0.00000668,0.000007
passing,0,5,0.00000000,0.00001669,0.000017
passion,0,2,0.00000000,0.00000668,0.000007
passions,0,1,0.00000000,0.00000334,0.000003
passive,0,4,0.00000000,0.00001335,0.000013
past,5,92,0.00130719,0.00030709,-0.000999
pastorialists,0,1,0.00000000,0.00000334,0.000003
pasts,0,1,0.00000000,0.00000334,0.000003
pastur,0,1,0.00000000,0.00000334,0.000003
patel,0,2,0.00000000,0.00000668,0.000007
patent,0,13,0.00000000,0.00004339,0.000043
patentability,0,2,0.00000000,0.00000668,0.000007
patents,2,11,0.00052288,0.00003672,-0.000486
patera,0,5,0.00000000,0.00001669,0.000017
path,0,11,0.00000000,0.00003672,0.000037
pathak,0,5,0.00000000,0.00001669,0.000017
pathetic,0,1,0.00000000,0.00000334,0.000003
pathfinding,0,1,0.00000000,0.00000334,0.000003
pathogen,0,3,0.00000000,0.00001001,0.000010
pathogenesis,0,11,0.00000000,0.00003672,0.000037
pathogens,0,9,0.00000000,0.00003004,0.000030
pathologic,0,4,0.00000000,0.00001335,0.000013
pathological,0,5,0.00000000,0.00001669,0.000017
pathologies,0,1,0.00000000,0.00000334,0.000003
pathology,0,15,0.00000000,0.00005007,0.000050
pathophysiologic,0,3,0.00000000,0.00001001,0.000010
pathophysiological,0,1,0.00000000,0.00000334,0.000003
pathophysiology,0,28,0.00000000,0.00009346,0.000093
paths,0,14,0.00000000,0.00004673,0.000047
pathway,0,5,0.00000000,0.00001669,0.000017
pathways,0,36,0.00000000,0.00012017,0.000120
patient,0,29,0.00000000,0.00009680,0.000097
patients,0,15,0.00000000,0.00005007,0.000050
patricia,0,1,0.00000000,0.00000334,0.000003
patrikalakis,0,3,0.00000000,0.00001001,0.000010
patriotism,0,2,0.00000000,0.00000668,0.000007
patrolling,0,1,0.00000000,0.00000334,0.000003
patten,0,2,0.00000000,0.00000668,0.000007
pattern,1,16,0.00026144,0.00005341,-0.000208
patterned,0,2,0.00000000,0.00000668,0.000007
patterning,0,4,0.00000000,0.00001335,0.000013
patterns,0,31,0.00000000,0.00010348,0.000103
patterson,0,1,0.00000000,0.00000334,0.000003
paul,0,3,0.00000000,0.00001001,0.000010
paus,0,2,0.00000000,0.00000668,0.000007
paved,0,1,0.00000000,0.00000334,0.000003
paving,0,1,0.00000000,0.00000334,0.000003
paxson,0,2,0.00000000,0.00000668,0.000007
pay,0,2,0.00000000,0.00000668,0.000007
payloads,0,1,0.00000000,0.00000334,0.000003
payment,0,4,0.00000000,0.00001335,0.000013
payments,0,2,0.00000000,0.00000668,0.000007
pays,0,5,0.00000000,0.00001669,0.000017
pca,0,2,0.00000000,0.00000668,0.000007
pcr,0,1,0.00000000,0.00000334,0.000003
pde,0,2,0.00000000,0.00000668,0.000007
pdes,0,3,0.00000000,0.00001001,0.000010
pe,0,4,0.00000000,0.00001335,0.000013
peace,0,10,0.00000000,0.00003338,0.000033
peaceful,0,2,0.00000000,0.00000668,0.000007
peacetime,0,2,0.00000000,0.00000668,0.000007
peacock,0,2,0.00000000,0.00000668,0.000007
pebble,0,4,0.00000000,0.00001335,0.000013
pec,0,6,0.00000000,0.00002003,0.000020
pedagagical,0,1,0.00000000,0.00000334,0.000003
pedagogical,0,57,0.00000000,0.00019027,0.000190
pedagogies,0,2,0.00000000,0.00000668,0.000007
pedagogy,0,3,0.00000000,0.00001001,0.000010
pedestrian,0,14,0.00000000,0.00004673,0.000047
pedestrians,0,2,0.00000000,0.00000668,0.000007
pediatrics,0,1,0.00000000,0.00000334,0.000003
pedigree,0,2,0.00000000,0.00000668,0.000007
peer,0,36,0.00000000,0.00012017,0.000120
peers,0,11,0.00000000,0.00003672,0.000037
peirce,0,2,0.00000000,0.00000668,0.000007
pejoratives,0,1,0.00000000,0.00000334,0.000003
peloponnesian,0,2,0.00000000,0.00000668,0.000007
pen,0,1,0.00000000,0.00000334,0.000003
penalty,0,1,0.00000000,0.00000334,0.000003
pencil,0,1,0.00000000,0.00000334,0.000003
penetrating,0,1,0.00000000,0.00000334,0.000003
penetration,0,2,0.00000000,0.00000668,0.000007
penfield,0,1,0.00000000,0.00000334,0.000003
peng,0,1,0.00000000,0.00000334,0.000003
penicillin,0,1,0.00000000,0.00000334,0.000003
pension,0,1,0.00000000,0.00000334,0.000003
pensions,0,1,0.00000000,0.00000334,0.000003
pentateuch,0,1,0.00000000,0.00000334,0.000003
pentelute,0,3,0.00000000,0.00001001,0.000010
people,0,87,0.00000000,0.00029040,0.000290
peoples,0,11,0.00000000,0.00003672,0.000037
pepper,0,1,0.00000000,0.00000334,0.000003
pepperberg,0,2,0.00000000,0.00000668,0.000007
peptide,0,2,0.00000000,0.00000668,0.000007
peptides,0,2,0.00000000,0.00000668,0.000007
per,0,111,0.00000000,0.00037052,0.000370
peraire,0,1,0.00000000,0.00000334,0.000003
perakis,0,1,0.00000000,0.00000334,0.000003
perceive,0,2,0.00000000,0.00000668,0.000007
perceived,0,2,0.00000000,0.00000668,0.000007
perceiver,0,1,0.00000000,0.00000334,0.000003
perceptible,0,1,0.00000000,0.00000334,0.000003
perception,0,49,0.00000000,0.00016356,0.000164
perceptions,0,11,0.00000000,0.00003672,0.000037
perceptual,0,11,0.00000000,0.00003672,0.000037
percolation,0,7,0.00000000,0.00002337,0.000023
percussion,0,2,0.00000000,0.00000668,0.000007
percy,0,1,0.00000000,0.00000334,0.000003
perennial,0,4,0.00000000,0.00001335,0.000013
perez,0,4,0.00000000,0.00001335,0.000013
perfect,0,7,0.00000000,0.00002337,0.000023
perfectly,0,1,0.00000000,0.00000334,0.000003
perform,0,34,0.00000000,0.00011349,0.000113
performance,1,350,0.00026144,0.00116829,0.000906
performances,0,17,0.00000000,0.00005675,0.000057
performative,0,8,0.00000000,0.00002670,0.000027
performed,0,15,0.00000000,0.00005007,0.000050
performer,0,9,0.00000000,0.00003004,0.000030
performers,0,8,0.00000000,0.00002670,0.000027
performing,0,34,0.00000000,0.00011349,0.000113
performs,0,1,0.00000000,0.00000334,0.000003
